"species_id"	"host"	"species.host"	"nb_sites_within"	"depth_within"	"snps_within"	"pi_within"	"snps_kb_within"	"pi_bp_within"	"nb_host"	"nb_sites_between"	"snps_between"	"pi_between"	"snps_kb_between"	"pi_bp_between"
"Bacteroides_vulgatus_57955"	"HMP_SRS1055034"	"Bacteroides_vulgatus_57955.HMP_SRS1055034"	2709946	66109850	5856	601.17169992	2.16092866795	0.000221838996024	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS015782"	"Bacteroides_vulgatus_57955.HMP_SRS015782"	2790476	231830885	53438	6322.50518122	19.1501378259	0.00226574433223	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS055017"	"Bacteroides_vulgatus_57955.HMP_SRS055017"	2790455	107560638	134154	11228.1160978	48.0760306115	0.0040237581677	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS019693"	"Bacteroides_vulgatus_57955.HMP_SRS019693"	2788943	474584813	76542	8388.76368181	27.4448061506	0.00300786487275	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS063928"	"Bacteroides_vulgatus_57955.HMP_SRS063928"	2760937	62882310	31107	2755.12911226	11.2668271677	0.000997896407002	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS023346"	"Bacteroides_vulgatus_57955.HMP_SRS023346"	2760369	133671396	32338	1588.19472079	11.7151004087	0.000575355947263	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS015388"	"Bacteroides_vulgatus_57955.HMP_SRS015388"	2790402	365591034	113124	9896.38127175	40.5403952549	0.00354657904909	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS077231"	"Bacteroides_vulgatus_57955.HMP_SRS077231"	2790477	459784226	69690	9502.02003442	24.9742248368	0.00340515977534	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS049446"	"Bacteroides_vulgatus_57955.HMP_SRS049446"	2765487	335854385	157263	9848.05096967	56.8662951589	0.00356105487738	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS020869"	"Bacteroides_vulgatus_57955.HMP_SRS020869"	2769327	348491912	75491	21772.5134149	27.2596916146	0.00786202330564	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS144135"	"Bacteroides_vulgatus_57955.HMP_SRS144135"	2790435	225939251	225709	37389.5706818	80.8866717913	0.0133991906931	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS013940"	"Bacteroides_vulgatus_57955.HMP_SRS013940"	2729143	114467737	111405	5683.35377766	40.8205066572	0.0020824682978	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS016203"	"Bacteroides_vulgatus_57955.HMP_SRS016203"	2790468	157668600	62323	6007.67470294	22.3342464418	0.0021529272878	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS023583"	"Bacteroides_vulgatus_57955.HMP_SRS023583"	2773760	305334972	79027	23699.0465914	28.4909292801	0.00854401483595	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS149784"	"Bacteroides_vulgatus_57955.HMP_SRS149784"	2684581	40774237	48306	8464.63383296	17.9938694344	0.00315305585228	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS019601"	"Bacteroides_vulgatus_57955.HMP_SRS019601"	2789910	153497984	33260	5353.1269208	11.9215315189	0.00191874537917	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS063489"	"Bacteroides_vulgatus_57955.HMP_SRS063489"	2777947	197862623	104810	3334.86232677	37.729301531	0.00120047730456	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS013951"	"Bacteroides_vulgatus_57955.HMP_SRS013951"	2785138	92922993	80813	29580.6562165	29.0157974219	0.0106208942668	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS022524"	"Bacteroides_vulgatus_57955.HMP_SRS022524"	2790428	100249716	79580	21391.6629428	28.5189225452	0.00766608668734	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Bacteroides_vulgatus_57955"	"HMP_SRS015264"	"Bacteroides_vulgatus_57955.HMP_SRS015264"	2788480	795058483	62604	10985.4428488	22.4509410145	0.00393958100787	227	2790477	116330	29802.8700734522	41.6882131621	0.0106802063136346
"Barnesiella_intestinihominis_62208"	"HMP_SRS1055034"	"Barnesiella_intestinihominis_62208.HMP_SRS1055034"	1517576	11103625	4366	1078.00622394	2.87695640943	0.000710347438244	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS075773"	"Barnesiella_intestinihominis_62208.HMP_SRS075773"	1523756	12248220	8707	1916.4723912	5.7141694602	0.00125772918446	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS1041143"	"Barnesiella_intestinihominis_62208.HMP_SRS1041143"	1532843	15980646	1539	264.01773712	1.00401671926	0.000172240560266	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS893383"	"Barnesiella_intestinihominis_62208.HMP_SRS893383"	1529360	15536076	5240	925.65428264	3.42626981221	0.000605255978082	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS015694"	"Barnesiella_intestinihominis_62208.HMP_SRS015694"	1537243	41400995	70664	5783.17924572	45.9680089615	0.00376204623844	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS100907"	"Barnesiella_intestinihominis_62208.HMP_SRS100907"	1519097	11629140	6659	1536.50289642	4.38352521268	0.00101145805463	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS055288"	"Barnesiella_intestinihominis_62208.HMP_SRS055288"	1535200	36709839	52407	4575.72647392	34.136920271	0.00298054095487	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS013521"	"Barnesiella_intestinihominis_62208.HMP_SRS013521"	1537511	81571561	13425	524.666219958	8.73164484677	0.000341243880504	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS016954"	"Barnesiella_intestinihominis_62208.HMP_SRS016954"	1537413	41935447	25388	1813.90444992	16.5134547451	0.00117984201377	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS064757"	"Barnesiella_intestinihominis_62208.HMP_SRS064757"	1537259	47642232	55570	3788.98260838	36.1487556749	0.00246476527923	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS893378"	"Barnesiella_intestinihominis_62208.HMP_SRS893378"	1537443	58217196	8630	456.78065932	5.6132162298	0.000297104126345	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS048164"	"Barnesiella_intestinihominis_62208.HMP_SRS048164"	1531363	14070446	3460	668.1328451	2.25942510038	0.000436299456824	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS046068"	"Barnesiella_intestinihominis_62208.HMP_SRS046068"	1537627	33937535	42808	4173.2111742	27.8403019718	0.00271405950481	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS020622"	"Barnesiella_intestinihominis_62208.HMP_SRS020622"	1537371	22107424	14830	1974.09430354	9.64633780655	0.00128407151139	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS018888"	"Barnesiella_intestinihominis_62208.HMP_SRS018888"	1464631	8547075	11491	3387.31154242	7.84566214972	0.0023127405759	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS015960"	"Barnesiella_intestinihominis_62208.HMP_SRS015960"	1535083	105073315	27678	870.127686736	18.0302954303	0.000566827778522	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS017821"	"Barnesiella_intestinihominis_62208.HMP_SRS017821"	1537520	44880786	17857	1209.19193952	11.6141578646	0.000786456071804	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS893279"	"Barnesiella_intestinihominis_62208.HMP_SRS893279"	1537492	24531376	4167	508.36355946	2.71025800459	0.00033064468593	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS076756"	"Barnesiella_intestinihominis_62208.HMP_SRS076756"	1523108	12542363	8394	1822.5948179	5.51109967251	0.00119662874721	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS011302"	"Barnesiella_intestinihominis_62208.HMP_SRS011302"	1537260	26567922	6323	698.1987613	4.11316237982	0.000454183912481	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS1041090"	"Barnesiella_intestinihominis_62208.HMP_SRS1041090"	1537631	33272534	2612	235.99072684	1.6987170524	0.000153476826911	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS017701"	"Barnesiella_intestinihominis_62208.HMP_SRS017701"	1537451	26750291	11129	1226.09347154	7.23860467748	0.00079748458425	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS015663"	"Barnesiella_intestinihominis_62208.HMP_SRS015663"	1535900	67841956	13415	686.0738557	8.73429259717	0.000446691747965	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS097920"	"Barnesiella_intestinihominis_62208.HMP_SRS097920"	1504815	10738296	7007	1716.7974857	4.6563863332	0.00114086946615	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS1054716"	"Barnesiella_intestinihominis_62208.HMP_SRS1054716"	1536734	18551921	1601	250.48173514	1.04181985952	0.000162996156225	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS077231"	"Barnesiella_intestinihominis_62208.HMP_SRS077231"	1501876	10260225	6837	1721.7656167	4.5523065819	0.00114640996773	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS1041130"	"Barnesiella_intestinihominis_62208.HMP_SRS1041130"	1497407	9725149	1311	336.76902256	0.875513470953	0.000224901461366	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS017103"	"Barnesiella_intestinihominis_62208.HMP_SRS017103"	1537507	62299869	15997	814.0763106	10.4045054754	0.000529478116587	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS049712"	"Barnesiella_intestinihominis_62208.HMP_SRS049712"	1507079	11938071	6955	1502.08418536	4.61488747438	0.000996685764555	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS150029"	"Barnesiella_intestinihominis_62208.HMP_SRS150029"	1537654	87602897	90891	3672.27783219	59.1101769319	0.00238823417504	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS020233"	"Barnesiella_intestinihominis_62208.HMP_SRS020233"	1526887	87107919	33709	1212.21451158	22.0769447903	0.000793912392718	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS1041039"	"Barnesiella_intestinihominis_62208.HMP_SRS1041039"	1354206	6013245	770	251.9093661	0.568598869005	0.000186019974878	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS047433"	"Barnesiella_intestinihominis_62208.HMP_SRS047433"	1535668	50861278	56058	3625.18339486	36.503983934	0.00236065568525	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS893327"	"Barnesiella_intestinihominis_62208.HMP_SRS893327"	1537412	26425940	8193	913.0954686	5.32908550213	0.000593917224921	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS056481"	"Barnesiella_intestinihominis_62208.HMP_SRS056481"	1537644	59475910	36440	2094.84036408	23.6985934326	0.00136237020018	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS018351"	"Barnesiella_intestinihominis_62208.HMP_SRS018351"	1537332	24857913	13914	1652.1703887	9.05074505702	0.00107469979725	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS019445"	"Barnesiella_intestinihominis_62208.HMP_SRS019445"	1537530	46817830	61438	4495.79835102	39.958895111	0.00292403943404	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS012849"	"Barnesiella_intestinihominis_62208.HMP_SRS012849"	1537540	88716212	63469	2269.42703562	41.2795764663	0.00147601170417	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS1041031"	"Barnesiella_intestinihominis_62208.HMP_SRS1041031"	1522113	13131474	1542	309.38784828	1.01306539002	0.000203262075996	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS019910"	"Barnesiella_intestinihominis_62208.HMP_SRS019910"	1528433	26022943	4504	513.22312092	2.94680892129	0.000335783852429	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS144135"	"Barnesiella_intestinihominis_62208.HMP_SRS144135"	1472264	8361980	9610	2876.47214956	6.52736194052	0.00195377469636	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS044535"	"Barnesiella_intestinihominis_62208.HMP_SRS044535"	1537646	34372595	59224	5554.47571908	38.5160173408	0.00361232411041	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS050941"	"Barnesiella_intestinihominis_62208.HMP_SRS050941"	1522662	23718684	27523	3716.11941048	18.0755807921	0.00244054124322	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS019397"	"Barnesiella_intestinihominis_62208.HMP_SRS019397"	1524770	156865491	12994	637.673190664	8.52194101405	0.000418209428743	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS015782"	"Barnesiella_intestinihominis_62208.HMP_SRS015782"	1487818	9231011	2394	638.93789106	1.60906777576	0.00042944627035	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS043768"	"Barnesiella_intestinihominis_62208.HMP_SRS043768"	1534773	22360354	34332	4959.67142204	22.3694318313	0.00323153418912	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS018133"	"Barnesiella_intestinihominis_62208.HMP_SRS018133"	1537616	46216035	33235	2210.53931718	21.6146294003	0.00143764068349	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS018836"	"Barnesiella_intestinihominis_62208.HMP_SRS018836"	1536575	19582879	21404	3416.66416742	13.9296812717	0.00222355834725	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS052697"	"Barnesiella_intestinihominis_62208.HMP_SRS052697"	1537533	47789726	11517	741.18954718	7.49057093409	0.000482064155488	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS045826"	"Barnesiella_intestinihominis_62208.HMP_SRS045826"	1537367	23534841	28666	3820.3579646	18.6461658147	0.00248500063069	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS053356"	"Barnesiella_intestinihominis_62208.HMP_SRS053356"	1509857	11782861	7779	1761.20022742	5.15214354737	0.00116646823336	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS1055056"	"Barnesiella_intestinihominis_62208.HMP_SRS1055056"	1533576	13434724	1538	311.87518128	1.00288476085	0.000203364672687	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS043841"	"Barnesiella_intestinihominis_62208.HMP_SRS043841"	1537624	32311768	74167	7779.08944098	48.23480903	0.00505916234462	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS893170"	"Barnesiella_intestinihominis_62208.HMP_SRS893170"	1429783	18578694	5305	761.07410294	3.71035324941	0.000532300428065	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS017307"	"Barnesiella_intestinihominis_62208.HMP_SRS017307"	1536640	213955484	4053	692.112234886	2.6375728863	0.000450406233657	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS015388"	"Barnesiella_intestinihominis_62208.HMP_SRS015388"	1537557	43864770	65555	4945.95207424	42.635817729	0.00321676014238	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS021948"	"Barnesiella_intestinihominis_62208.HMP_SRS021948"	1537556	65207542	29394	1405.5056332	19.1173524737	0.000914116710676	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS055017"	"Barnesiella_intestinihominis_62208.HMP_SRS055017"	1532193	13953536	20098	4220.14895236	13.1171464691	0.00275431943127	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS893342"	"Barnesiella_intestinihominis_62208.HMP_SRS893342"	1523688	20646871	3111	431.67609824	2.04175658009	0.000283310033445	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS054352"	"Barnesiella_intestinihominis_62208.HMP_SRS054352"	1537220	29684258	21496	2201.54180058	13.9836848337	0.00143215792182	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS075821"	"Barnesiella_intestinihominis_62208.HMP_SRS075821"	1537280	63796669	74441	3753.47686112	48.4238395087	0.00244163513551	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS019968"	"Barnesiella_intestinihominis_62208.HMP_SRS019968"	1537005	166443607	18048	1130.03758459	11.7423170387	0.00073522049999	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS013800"	"Barnesiella_intestinihominis_62208.HMP_SRS013800"	1523484	29294155	12111	1217.30351544	7.9495419709	0.000799026123963	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS077127"	"Barnesiella_intestinihominis_62208.HMP_SRS077127"	1534526	22105346	12797	1707.41543116	8.33938297559	0.00111266634202	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS014412"	"Barnesiella_intestinihominis_62208.HMP_SRS014412"	1497008	12194819	18078	4193.52146868	12.0760877697	0.00280126857617	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS893252"	"Barnesiella_intestinihominis_62208.HMP_SRS893252"	1537494	26133396	4737	519.75702262	3.08098763312	0.000338054667283	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS077641"	"Barnesiella_intestinihominis_62208.HMP_SRS077641"	1526783	12920855	9033	1895.8735369	5.91636139517	0.00124174393932	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS016267"	"Barnesiella_intestinihominis_62208.HMP_SRS016267"	1537341	24484039	9367	1119.84758156	6.09298782768	0.000728431481083	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS018936"	"Barnesiella_intestinihominis_62208.HMP_SRS018936"	1533793	44991146	53491	4067.03739674	34.8749798702	0.00265162078373	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS020328"	"Barnesiella_intestinihominis_62208.HMP_SRS020328"	1536937	192670714	10913	1443.3424805	7.10048622683	0.00093910321666	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS017521"	"Barnesiella_intestinihominis_62208.HMP_SRS017521"	1537612	75226005	14596	609.47080388	9.49264183682	0.000396374900742	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS016018"	"Barnesiella_intestinihominis_62208.HMP_SRS016018"	1531185	173550952	8685	707.580036278	5.6720775086	0.000462112701129	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS065176"	"Barnesiella_intestinihominis_62208.HMP_SRS065176"	1535147	34320467	19699	1749.81121364	12.8319958936	0.00113983300208	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS016056"	"Barnesiella_intestinihominis_62208.HMP_SRS016056"	1534879	48898301	9411	593.85877774	6.1314279497	0.000386909181597	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS077392"	"Barnesiella_intestinihominis_62208.HMP_SRS077392"	1536626	23964268	17222	2144.9224897	11.2076718733	0.00139586502487	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS1041142"	"Barnesiella_intestinihominis_62208.HMP_SRS1041142"	1484699	8898016	1008	271.21741458	0.678925492642	0.000182675016673	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS019381"	"Barnesiella_intestinihominis_62208.HMP_SRS019381"	1537337	54920847	10184	564.81251156	6.62444213598	0.000367396681118	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS022524"	"Barnesiella_intestinihominis_62208.HMP_SRS022524"	1531681	12931736	1478	305.84321812	0.964952885098	0.000199678143243	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Barnesiella_intestinihominis_62208"	"HMP_SRS148511"	"Barnesiella_intestinihominis_62208.HMP_SRS148511"	1535205	64346754	74183	3950.55043654	48.321233972	0.00257330482674	79	1537655	72543	16019.54647941	47.1776829003	0.0104181669356325
"Bifidobacterium_adolescentis_56815"	"HMP_SRS020869"	"Bifidobacterium_adolescentis_56815.HMP_SRS020869"	168345	1181137	523	132.24814602	3.10671537616	0.000785578104607	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS077454"	"Bifidobacterium_adolescentis_56815.HMP_SRS077454"	169512	1216315	1295	331.19023064	7.63957713908	0.00195378634339	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS015578"	"Bifidobacterium_adolescentis_56815.HMP_SRS015578"	171041	1337656	328	72.99195124	1.91766886302	0.000426751195561	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS075878"	"Bifidobacterium_adolescentis_56815.HMP_SRS075878"	171458	9919029	8497	302.91540218	49.5573259924	0.00176670322866	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS017103"	"Bifidobacterium_adolescentis_56815.HMP_SRS017103"	171781	7705417	2798	289.3527493	16.2881808815	0.00168442813408	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS1055056"	"Bifidobacterium_adolescentis_56815.HMP_SRS1055056"	170744	1174845	928	323.7257893	5.43503724875	0.00189597168451	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS015133"	"Bifidobacterium_adolescentis_56815.HMP_SRS015133"	171127	1399892	481	105.74444484	2.81077796023	0.000617929636118	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS150029"	"Bifidobacterium_adolescentis_56815.HMP_SRS150029"	171759	4247956	6199	608.78619254	36.0912674154	0.0035444209185	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS018351"	"Bifidobacterium_adolescentis_56815.HMP_SRS018351"	171140	2442602	1634	260.96241722	9.54773869347	0.0015248475939	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS053356"	"Bifidobacterium_adolescentis_56815.HMP_SRS053356"	171549	1947193	2438	483.82626914	14.2116829594	0.00282033861544	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS1041031"	"Bifidobacterium_adolescentis_56815.HMP_SRS1041031"	169453	1137594	544	149.5644054	3.21032970794	0.000882630613799	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
"Bifidobacterium_adolescentis_56815"	"HMP_SRS1041033"	"Bifidobacterium_adolescentis_56815.HMP_SRS1041033"	171069	7279906	1178	56.65357834	6.88611028299	0.000331173844121	13	171832	6310	1044.54922226489	36.721914428	0.00607889812296249
