species_id	total_cds	annotated_cds	biofilm	ab_degradation	quorum_sensing	siderophores	secretion_system_no4	gram_profile	nb_extracellular	sporulation_score	host	sim_within	nb_site_within	sim_between	nb_site_between	within_host_relatedness	mean_relatedness	nb_host	species.host	within_host_relative_abundance
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS020271	0.997487555	277652	0.994311658	282729	0.558316829	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS020271	0.046601063
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS016585	0.999299882	268036	0.994311658	282729	0.876920544	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS016585	0.003899126
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS018623	0.997609259	282610	0.994311658	282729	0.579712188	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS018623	0.047271466
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS075984	0.999568523	282711	0.994311658	282729	0.924147138	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS075984	0.093601897
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS055288	0.995793929	261949	0.994311658	282729	0.260580617	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS055288	0.004104271
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS046068	0.998575641	282638	0.994311658	282729	0.749600334	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS046068	0.15629929
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS019381	0.999783511	256487	0.994311658	282729	0.961941682	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS019381	0.038119564
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS052697	0.999804663	282344	0.994311658	282729	0.965660159	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS052697	0.110206705
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS022137	0.999896878	282264	0.994311658	282729	0.981871425	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS022137	0.184684989
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS016517	0.998075992	280682	0.994311658	282729	0.661762936	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS016517	0.016577611
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS017916	0.997160241	268286	0.994311658	282729	0.500775741	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS017916	0.010862457
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS050941	0.998731803	281405	0.994311658	282729	0.777053311	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS050941	0.047834562
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS013800	0.998962009	280912	0.994311658	282729	0.817523051	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS013800	0.052190999
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS077127	0.998780383	282564	0.994311658	282729	0.785593561	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS077127	0.097425672
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS014412	0.998232378	247316	0.994311658	282729	0.689255348	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS014412	0.037892789
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS1055095	0.999768799	280684	0.994311658	282729	0.959355327	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS1055095	0.04855968
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS077641	0.997173714	282375	0.994311658	282729	0.503144207	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS077641	0.008970551
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS149244	0.997551092	282676	0.994311658	282729	0.569486453	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS149244	0.085944164
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS046717	0.998640644	279087	0.994311658	282729	0.761027707	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS046717	0.066411536
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS076876	0.999457499	254794	0.994311658	282729	0.904629317	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS076876	0.094887656
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS016056	0.999841313	282722	0.994311658	282729	0.972103033	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS016056	0.124006407
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS016095	0.999238	280057	0.994311658	282729	0.866041757	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS016095	0.011577555
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS015246	0.997718854	231747	0.994311658	282729	0.59897886	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS015246	0.036594143
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS016753	0.999787451	278728	0.994311658	282729	0.962634196	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS016753	0.024178378
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS1041143	0.995214652	272455	0.994311658	282729	0.158744705	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS1041143	0.030281746
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS023715	0.99886806	282314	0.994311658	282729	0.801007125	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS023715	0.071033539
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS064232	0.998963511	278775	0.994311658	282729	0.817787161	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS064232	0.039295852
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS042284	0.999656483	282536	0.994311658	282729	0.939610385	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS042284	0.205898532
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS100907	0.998017563	263482	0.994311658	282729	0.651491316	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS100907	0.03242419
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS018575	0.998220914	282704	0.994311658	282729	0.687240034	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS018575	0.057058981
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS049900	0.99974582	278500	0.994311658	282729	0.955315551	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS049900	0.013265994
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS893373	0.999872042	281000	0.994311658	282729	0.9775052	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS893373	0.017521028
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS020622	0.999382263	278418	0.994311658	282729	0.891402978	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS020622	0.013442053
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS014979	0.999779905	282450	0.994311658	282729	0.961307622	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS014979	0.073011389
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS076756	0.999009811	280205	0.994311658	282729	0.825926667	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS076756	0.031238646
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS016897	0.998757726	282314	0.994311658	282729	0.781610619	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS016897	0.094886104
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS893230	0.999895624	270168	0.994311658	282729	0.98165098	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS893230	0.03431711
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS893231	0.999892582	280337	0.994311658	282729	0.981116194	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS893231	0.201469017
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS013687	0.999825177	282116	0.994311658	282729	0.969266432	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS013687	0.046032099
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS143466	0.998618288	282325	0.994311658	282729	0.757097537	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS143466	0.182434513
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS013951	0.999653142	281422	0.994311658	282729	0.939023023	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS013951	0.05358551
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS075878	0.999132173	282703	0.994311658	282729	0.84743761	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS075878	0.080969445
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS045004	0.999687195	282454	0.994311658	282729	0.945009445	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS045004	0.107538334
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS017103	0.999292597	282688	0.994311658	282729	0.875639904	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS017103	0.080186982
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS018133	0.999500355	278628	0.994311658	282729	0.912163378	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS018133	0.024123126
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS893382	0.999801751	281656	0.994311658	282729	0.965148169	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS893382	0.16968646
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS893383	0.999175911	282683	0.994311658	282729	0.855126674	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS893383	0.242543476
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS019445	0.998458752	279546	0.994311658	282729	0.729051413	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS019445	0.032661541
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS019910	0.999798186	279781	0.994311658	282729	0.964521387	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS019910	0.053812715
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS1055034	0.997082445	271408	0.994311658	282729	0.487099249	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS1055034	0.103846376
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS015782	0.994815871	282637	0.994311658	282729	0.088639772	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS015782	0.029430773
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS055017	0.995737616	282562	0.994311658	282729	0.25068077	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS055017	0.021389863
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS019601	0.999813371	274287	0.994311658	282729	0.96719105	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS019601	0.022257591
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS063928	0.998666522	282376	0.994311658	282729	0.765577081	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS063928	0.099509836
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS015388	0.998158709	282555	0.994311658	282729	0.676304499	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS015388	0.107413734
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS077231	0.99951258	280427	0.994311658	282729	0.914312545	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS077231	0.069012172
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS049446	0.997862941	282636	0.994311658	282729	0.624309045	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS049446	0.04918115
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS144135	0.998347149	282388	0.994311658	282729	0.709431807	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS144135	0.083603871
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS013940	0.998336826	282495	0.994311658	282729	0.707617092	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS013940	0.08516731
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS016203	0.999698886	282699	0.994311658	282729	0.947064742	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS016203	0.096046452
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS023583	0.999754708	282336	0.994311658	282729	0.956878158	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS023583	0.195322767
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS016840	0.999462475	281469	0.994311658	282729	0.905504097	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS016840	0.183314898
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS149784	0.998188694	278837	0.994311658	282729	0.681575825	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS149784	0.068574787
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS054956	0.999776428	281533	0.994311658	282729	0.960696378	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS054956	0.12725471
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS063489	0.999469607	282336	0.994311658	282729	0.906757941	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS063489	0.057375434
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS022524	0.999527479	282677	0.994311658	282729	0.916931611	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS022524	0.229184394
Bacteroides_uniformis_57318	4110	2782	4	6	1	4	0	n	28	0.136363636	HMP_SRS015264	0.99983463	282365	0.994311658	282729	0.97092834	0.771984702	202	Bacteroides_uniformis_57318.HMP_SRS015264	0.092490082
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS046502	0.99805516	2785103	0.989319794	2790477	0.817902423	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS046502	0.063809631
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS1055022	0.998966835	2790122	0.989319794	2790477	0.903263575	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS1055022	0.335737229
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS045713	0.999528315	2573969	0.989319794	2790477	0.955835576	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS045713	0.139301263
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS042893	0.997972709	2733487	0.989319794	2790477	0.810182426	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS042893	0.058918166
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS048870	0.988620134	2790442	0.989319794	2790477	-0.065509978	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS048870	0.121222242
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS016381	0.999075302	2754494	0.989319794	2790477	0.913419417	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS016381	0.301490748
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS065397	0.996931609	2790417	0.989319794	2790477	0.712702978	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS065397	0.1572608
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS014855	0.998182979	2781368	0.989319794	2790477	0.82987023	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS014855	0.153054504
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS014683	0.997306346	2789654	0.989319794	2790477	0.74779012	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS014683	0.165974425
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS150029	0.991333052	2790052	0.989319794	2790477	0.188503688	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS150029	0.141418823
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS011134	0.990687265	2789288	0.989319794	2790477	0.12803792	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS011134	0.054677829
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS050974	0.990155912	2786863	0.989319794	2790477	0.078286714	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS050974	0.253196827
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS011302	0.999363468	2772941	0.989319794	2790477	0.940400792	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS011302	0.042480007
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS063190	0.999032273	2788447	0.989319794	2790477	0.909390563	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS063190	0.260350397
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS017859	0.99896638	2777126	0.989319794	2790477	0.903220967	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS017859	0.181606298
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS015663	0.997760389	2790447	0.989319794	2790477	0.790302624	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS015663	0.042981728
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS015579	0.987099856	2788353	0.989319794	2790477	-0.207855347	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS015579	0.060667739
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS015578	0.998830129	2787787	0.989319794	2790477	0.890463602	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS015578	0.458699047
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS019582	0.998807095	2736790	0.989319794	2790477	0.888306918	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS019582	0.04173534
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS893342	0.994380004	2790233	0.989319794	2790477	0.473793306	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS893342	0.261978746
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS057480	0.998516234	2743996	0.989319794	2790477	0.861073304	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS057480	0.073588131
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS1041112	0.999683757	2760563	0.989319794	2790477	0.970389835	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS1041112	0.299015681
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS014613	0.999746425	2566528	0.989319794	2790477	0.976257435	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS014613	0.181466431
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS020233	0.99215581	2783656	0.989319794	2790477	0.265539459	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS020233	0.192748167
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS017247	0.99925287	2790473	0.989319794	2790477	0.930045351	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS017247	0.35186806
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS018351	0.99833868	2789776	0.989319794	2790477	0.844448709	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS018351	0.091276909
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS1041118	0.99813987	2790310	0.989319794	2790477	0.825833866	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS1041118	0.406332627
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS893252	0.997913829	2788896	0.989319794	2790477	0.804669385	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS893252	0.298064472
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS013476	0.999607479	2533936	0.989319794	2790477	0.963247809	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS013476	0.169245268
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS1041038	0.996578003	2783518	0.989319794	2790477	0.679594508	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS1041038	0.287189424
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS044535	0.995463702	2790365	0.989319794	2790477	0.575261163	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS044535	0.057061397
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS019968	0.998920708	2790269	0.989319794	2790477	0.898944693	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS019968	0.181119218
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS1041091	0.998042688	2789478	0.989319794	2790477	0.816734591	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS1041091	0.094033004
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS098655	0.99930434	2744557	0.989319794	2790477	0.934864558	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS098655	0.07708401
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS014287	0.999677934	2774164	0.989319794	2790477	0.969844585	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS014287	0.211871343
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS013098	0.990243261	2790241	0.989319794	2790477	0.086465284	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS013098	0.032564785
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS020394	0.996799257	2790089	0.989319794	2790477	0.700310734	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS020394	0.381323215
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS1055056	0.995793195	2789783	0.989319794	2790477	0.606112008	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS1055056	0.078609011
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS011271	0.997366338	2790374	0.989319794	2790477	0.753407157	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS011271	0.055509989
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS017745	0.999102549	2780441	0.989319794	2790477	0.915970615	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS017745	0.089928821
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS053335	0.999448683	2785904	0.989319794	2790477	0.948379513	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS053335	0.122906375
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS893383	0.997137532	2790350	0.989319794	2790477	0.731983861	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS893383	0.209199105
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS021948	0.998426109	2790308	0.989319794	2790477	0.852634813	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS021948	0.128991226
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS017701	0.995879397	2790477	0.989319794	2790477	0.614183231	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS017701	0.326172313
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS104327	0.996494713	2790474	0.989319794	2790477	0.671795987	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS104327	0.270483558
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS019445	0.995905118	2790236	0.989319794	2790477	0.616591477	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS019445	0.114294171
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS075821	0.997880738	2789084	0.989319794	2790477	0.801571033	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS075821	0.27163897
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS097958	0.997541431	2766413	0.989319794	2790477	0.769801338	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS097958	0.337025255
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS016095	0.999059886	2790368	0.989319794	2790477	0.911976035	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS016095	0.181596584
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS013158	0.99963002	2721947	0.989319794	2790477	0.96535839	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS013158	0.446456524
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS011586	0.997208634	2790477	0.989319794	2790477	0.738641197	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS011586	0.235591018
Bacteroides_vulgatus_57955	4303	3114	7	4	1	4	0	n	35	0.166666667	HMP_SRS018936	0.994364446	2790467	0.989319794	2790477	0.472336607	0.715326698	227	Bacteroides_vulgatus_57955.HMP_SRS018936	0.174694787
